ID,Votes,Title,Year,Released,Runtime,Genre,Director,Writer,Actors,Plot,Country,Awards,RT_Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,BoxOffice,Production
tt2386237,6838,Malevolent,2018,05 Oct 2018,89 min,Horror,Olaf de Fleur Johannesson,"Ben Ketai (screenplay by), Eva Konstantopoulos (screenplay by), Eva Konstantopoulos (based on the novel ""Hush"" by)","Florence Pugh, Ben Lloyd-Hughes, Scott Chambers, Georgina Bevan",A team of scam artists get more than they bargained for when a job at a haunted county estate gets out of hand.,UK,N/A,92%,N/A,4.8,"6,606",tt2386237,movie,N/A,Intrepid Pictures
tt2388771,42061,Mowgli: Legend of the Jungle,2018,07 Dec 2018,104 min,"Adventure, Drama, Fantasy",Andy Serkis,"Callie Kloves (screenplay by), Rudyard Kipling (based on the stories of)","Christian Bale, Cate Blanchett, Benedict Cumberbatch, Naomie Harris","A human child raised by wolves must face off against a menacing tiger named Shere Khan, as well as his own origins.","UK, USA",1 win.,52%,51,6.5,"39,954",tt2388771,movie,N/A,Netflix
tt2392748,2305,Scorched Earth,2018,02 Feb 2018,96 min,"Action, Sci-Fi",Peter Howitt,"Kevin Leeson, Bobby Mort","Gina Carano, Ryan Robbins, John Hannah, Dean Jagger",A bounty hunter named Attica Gage tracks down criminals in a post-apocalyptic Earth.,"Canada, USA",N/A,20%,32,4.6,"2,296",tt2392748,movie,N/A,"Lighthouse Pictures, Inc."
tt2401825,655,Forever Young,2018,12 Jan 2018,150 min,Drama,Fangfang Li,Fangfang Li,"Ziyi Zhang, Xiaoming Huang, Leehom Wang, Chen Chang","From World War, to revolution and ultimately rebirth, Forever Young is the story of four generations spanning a hundred years of modern Chinese history. Each generation faces its own unique...",China,N/A,,N/A,6.5,614,tt2401825,movie,N/A,N/A
tt2404639,2780,The Happy Prince,2018,10 Oct 2018,105 min,"Biography, Drama",Rupert Everett,Rupert Everett,"Colin Firth, Rupert Everett, Colin Morgan, Emily Watson","The untold story of the last days in the tragic times of Oscar Wilde, a person who observes his own failure with ironic distance and regards the difficulties that beset his life with detachment and humor.","UK, Belgium, Italy, Germany",1 win & 2 nominations.,70%,64,6.3,"2,620",tt2404639,movie,N/A,Sony Pictures Classics
tt2531344,53851,Blockers,2018,06 Apr 2018,102 min,Comedy,Kay Cannon,"Brian Kehoe, Jim Kehoe","Leslie Mann, John Cena, Ike Barinholtz, Kathryn Newton",Three parents try to stop their daughters from losing their virginity on prom night.,USA,1 nomination.,83%,69,6.2,"53,295",tt2531344,movie,N/A,Universal Pictures
tt2548396,80841,The Cloverfield Paradox,2018,04 Feb 2018,102 min,"Drama, Horror, Mystery, Sci-Fi, Thriller",Julius Onah,"Oren Uziel (screenplay by), Oren Uziel (story by), Doug Jung (story by)","Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz","Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.",USA,N/A,19%,37,5.6,"79,195",tt2548396,movie,N/A,Netflix
tt2557478,85604,Pacific Rim: Uprising,2018,23 Mar 2018,111 min,"Action, Adventure, Sci-Fi",Steven S. DeKnight,"Steven S. DeKnight, Emily Carmichael, Kira Snyder, T.S. Nowlin, Travis Beacham (based on characters created by)","John Boyega, Scott Eastwood, Cailee Spaeny, Burn Gorman","Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.","UK, China, Japan, USA",N/A,44%,44,5.6,"85,074",tt2557478,movie,N/A,Universal Pictures
tt2619512,1547,The Big Take,2018,07 Sep 2018,83 min,Thriller,Justin Daly,Justin Daly,"James McCaffrey, Ebon Moss-Bachrach, Zoë Bell, Robert Forster",Douglas Brown is a movie star who wakes up to find he is being blackmailed by someone he doesn't know. He calls his agent Jack Girardi who calls Hollywood private detective Frank Manascalpo...,USA,N/A,,N/A,6.3,"1,521",tt2619512,movie,N/A,Archstone Distribution
tt2639336,3012,Greta,2018,N/A,98 min,"Drama, Horror, Mystery, Thriller",Neil Jordan,"Ray Wright (screenplay by), Neil Jordan (screenplay by), Ray Wright (story by)","Isabelle Huppert, Chloë Grace Moretz, Maika Monroe, Jane Perry",A young woman befriends a lonely widow who's harboring a dark and deadly agenda towards her.,"Ireland, USA",N/A,57/100,57,6.3,231,tt2639336,movie,N/A,N/A
tt2670882,562,Measure of a Man,2018,11 May 2018,100 min,"Comedy, Drama",Jim Loach,"David Scearce (screenplay), Robert Lipsyte (based on the novel ""One Fat Summer"" by)","Judy Greer, Luke Benward, Danielle Rose Russell, Donald Sutherland",A bullied teen experiences a turning point summer in which he learns to stand up for himself.,USA,N/A,50%,53,6.2,547,tt2670882,movie,N/A,Great Point Media
tt2677064,1839,Vishwaroopam 2,2018,09 Aug 2018,145 min,"Action, Thriller",Kamal Haasan,"Kamal Haasan, Atul Tiwari (hindi dialogue), Kamal Haasan (story/screenplay), Kamal Haasan (tamil dialogue), Shashank Vennelakanti (telugu dialogue)","Kamal Haasan, Rahul Bose, Shekhar Kapur, Pooja Kumar","A continuation of Vishwaroopam (2013), it showcases Wisam's relationship with his wife and team as he struggles to counter an impending terror attack planned by his archenemy, Omar.",India,N/A,0%,N/A,6.0,"1,826",tt2677064,movie,N/A,Reliance Entertainment
tt2690634,829,The Bad Guys,2018,16 Feb 2018,90 min,"Comedy, Drama",Carlos Rincones,"Rock Shaink Jr., Alena Smith, Carlos Rincones","Glen Powell, Erik Stocklin, Mekenna Melvin, Paul Iacono","During a fleeting return trip to his childhood home, a budding filmmaker is confronted by the now-grown ensemble of his old hometown friends - none of whom are aware that he intends to make...",USA,N/A,,N/A,6.6,827,tt2690634,movie,N/A,N/A
tt2704998,154729,Game Night,2018,23 Feb 2018,100 min,"Action, Comedy, Crime, Mystery","John Francis Daley, Jonathan Goldstein",Mark Perez,"Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan",A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,USA,N/A,84%,66,7.0,"153,388",tt2704998,movie,"$33,537,766",New Line Cinema
tt2709692,26814,The Grinch,2018,09 Nov 2018,86 min,"Animation, Comedy, Family, Fantasy, Musical","Yarrow Cheney, Scott Mosier","Michael LeSieur (screenplay by), Tommy Swerdlow (screenplay by), Dr. Seuss (based on the book ""How The Grinch Stole Christmas"" by)","Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,"France, China, Japan, USA",N/A,58%,51,6.3,"26,770",tt2709692,movie,N/A,Universal Pictures
tt2737304,200401,Bird Box,2018,21 Dec 2018,124 min,"Drama, Horror, Sci-Fi, Thriller",Susanne Bier,"Eric Heisserer (screenplay), Josh Malerman (novel)","Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson","Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",USA,N/A,63%,51,6.7,"200,522",tt2737304,movie,N/A,Netflix
tt2787302,975,Message Man,2018,26 Feb 2019,91 min,"Action, Crime, Thriller",Corey Pearson,Corey Pearson (screenplay),"Paul O'Brien, Aji Santosa, Verdi Solaiman, Mario Irwinsyah",A retired assassin's past catches up with him and his brutality surfaces as he goes on a final killing spree to make things right.,"Indonesia, Australia, UK, United Arab Emirates",N/A,,N/A,7.1,898,tt2787302,movie,N/A,Rhythmic Films
tt2798920,218547,Annihilation,2018,23 Feb 2018,115 min,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",Alex Garland,"Alex Garland (written for the screen by), Jeff VanderMeer (based on the novel by)","Natalie Portman, Benedict Wong, Sonoya Mizuno, David Gyasi","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","UK, USA",N/A,87%,79,6.9,"216,795",tt2798920,movie,"$20,636,742",Paramount Pictures
tt2837574,21943,The Old Man & the Gun,2018,19 Oct 2018,93 min,"Biography, Comedy, Crime, Drama, Romance",David Lowery,"David Lowery, David Grann (based on the New Yorker article by)","Robert Redford, Casey Affleck, Sissy Spacek, Danny Glover",Based on the true story of Forrest Tucker and his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public.,USA,N/A,92%,80,6.8,"20,976",tt2837574,movie,N/A,Fox Searchlight Pictures
tt2854926,76203,Tag,2018,15 Jun 2018,100 min,Comedy,Jeff Tomsic,"Rob McKittrick (screenplay by), Mark Steilen (screenplay by), Mark Steilen (screen story by), Russell Adams (based on the Wall Street Journal article entitled ""It Takes Planning,  Caution to Avoid Being It"" by)","Ed Helms, Lil Rel Howery, Jon Hamm, Annabelle Wallis","A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.",USA,N/A,57%,56,6.6,"75,241",tt2854926,movie,N/A,Warner Bros. Pictures
tt2873282,131431,Red Sparrow,2018,02 Mar 2018,140 min,"Action, Drama, Thriller",Francis Lawrence,"Justin Haythe (screenplay by), Jason Matthews (based upon the book by)","Jennifer Lawrence, Joel Edgerton, Matthias Schoenaerts, Charlotte Rampling","Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",USA,N/A,46%,53,6.6,"130,923",tt2873282,movie,"$17,000,000",Twentieth Century Fox
tt2924392,2066,Higher Power,2018,09 May 2018,93 min,"Action, Sci-Fi, Thriller",Matthew Charles Santoro,"Julia Fair, Matthew Charles Santoro","Ron Eldard, Jade Tailor, Jordan Hinson, Colm Feore","When the Universe decides what it wants, it's pointless to resist. With his family's life at stake, Joseph Steadman finds himself the unwilling test subject of a maniacal scientist in a battle that could save the world, or destroy it.",USA,N/A,,N/A,5.3,"2,036",tt2924392,movie,N/A,Magnet Releasing
tt2936390,1851,Battle Drone,2018,01 Mar 2018,93 min,"Action, Sci-Fi",Mitch Gould,"Mitch Gould, Jo Marr, Michael Philip","Dominique Swain, Michael Paré, Natassia Malthe, Jason Earles","""Expendables"" meets the ""A-Team"" in this full throttle action film, where a group of skilled mercenaries find themselves betrayed by the US government and are forced to fight their way out ...",USA,N/A,,N/A,5.6,"1,840",tt2936390,movie,N/A,N/A
tt2948160,4180,Corbin Nash,2018,20 Apr 2018,94 min,"Action, Horror, Thriller",Ben Jagger,"Ben Jagger, Dean Jagger, Christopher P. Taylor","Corey Feldman, Malcolm McDowell, Rutger Hauer, Bruce Davison",A rogue police detective in search of his parents' killer is murdered and reborn the ultimate killer.,"UK, USA",N/A,,N/A,5.2,"4,152",tt2948160,movie,N/A,Gravitas Ventures
tt2967856,572,Another Day of Life,2018,26 Oct 2018,85 min,"Animation, Biography","Raúl de la Fuente, Damian Nenow","Raúl de la Fuente (screenplay), Amaia Remirez (screenplay), Niall Johnson (screenplay), David Weber (screenplay), Damian Nenow (screenplay), Ryszard Kapuscinski (book)","Miroslaw Haniszewski, Vergil J. Smith, Tomasz Zietek, Olga Boladz",A gripping story of a three-month-long journey that renowned Polish reporter Ryszard Kapuscinski took across Angola ravaged by a war in which the front lines shifted like a kaleidoscope ...,"Poland, Spain, Germany, Belgium, Hungary",N/A,91%,N/A,7.3,519,tt2967856,movie,N/A,Platige Image
tt2990140,34569,The Christmas Chronicles,2018,22 Nov 2018,104 min,"Adventure, Comedy, Family, Fantasy",Clay Kaytis,"Matt Lieberman (screenplay by), David Guggenheim (story by), Matt Lieberman (story by)","Oliver Hudson, Kimberly Williams-Paisley, Jesse Gervasi, David Kohlsmith","The story of sister and brother, Kate and Teddy Pierce, whose Christmas Eve plan to catch Santa Claus on camera turns into an unexpected journey that most kids could only dream about.",USA,N/A,69%,52,7.1,"34,311",tt2990140,movie,N/A,Netflix
tt3024324,521,Kill Game,2018,19 Jan 2018,102 min,Horror,Robert Mearns,Robert Mearns,"Laura Ashley Samuels, Pierson Fode, Joe Adler, Mouzam Makkar",In the fictional town of Grace Arbor the answers are never clear.Who is underneath the mask? PRANK'd is the story of a group of high school kids who amuse themselves by pulling pranks on ...,USA,N/A,,N/A,4.0,520,tt3024324,movie,N/A,Full Throttle Pictures
tt3041550,961,Matangi/Maya/M.I.A.,2018,28 Sep 2018,96 min,"Documentary, Biography, Music",Steve Loveridge,N/A,"M.I.A., Madonna, Bill Maher, Nicki Minaj","Drawn from a never-before-seen cache of personal footage spanning decades, this is an intimate portrait of the Sri Lankan artist and musician who continues to shatter conventions.","UK, USA, Sri Lanka",N/A,89%,70,7.6,853,tt3041550,movie,N/A,CineReach
tt3053228,6425,Day of the Dead: Bloodline,2018,05 Jan 2018,90 min,Horror,Hèctor Hernández Vicens,"Mark Tonderai, Lars Jacobson, George A. Romero (based on the motion picture ""Day of the Dead"" by)","Johnathon Schaech, Sophie Skelton, Jeff Gum, Marcus Vanco",A small group of military personnel and survivalists dwell in an underground bunker as they seek to find a cure in a world overrun by zombies.,Bulgaria,N/A,0%,N/A,3.4,"6,426",tt3053228,movie,N/A,Saban Films
tt3072732,1027,Jim Button and Luke the Engine Driver,2018,08 Nov 2019,110 min,"Adventure, Family, Fantasy",Dennis Gansel,"Dirk Ahner, Andrew Birkin, Michael Ende (novel), James V. Hart, Sebastian Niemann","Shirley MacLaine, Milan Peschel, Uwe Ochsenknecht, Michael Herbig",An orphan boy in search of his origin. A young princess held prisoner in deadly Dragon City. Jim and his friend Luke discovering mysterious lands on the quest of a lifetime.,Germany,N/A,,N/A,6.4,"1,005",tt3072732,movie,N/A,N/A
tt3104988,84706,Crazy Rich Asians,2018,15 Aug 2018,120 min,"Comedy, Romance",Jon M. Chu,"Peter Chiarelli (screenplay by), Adele Lim (screenplay by), Kevin Kwan (based on the novel ""Crazy Rich Asians"" by)","Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan","This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.",USA,N/A,91%,74,7.0,"82,720",tt3104988,movie,N/A,Warner Bros. Pictures
tt3120280,24425,Sierra Burgess Is a Loser,2018,07 Sep 2018,105 min,"Comedy, Drama, Romance",Ian Samuels,Lindsey Beer,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo",A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,USA,N/A,66%,60,6.0,"24,403",tt3120280,movie,N/A,Netflix
tt3131050,627,Delirium,2018,19 Jan 2018,86 min,"Horror, Thriller",Johnny Martin,"Francisco Castro, Andy Cheng, Lisa Clemens, Johnny Martin (story)","Mike C. Manning, Griffin Freeman, Ryan Pinkston, August Roads","A group of young men dare a classmate to reach the porch of a legendary old house, said to be haunted by the thirteen victims of a family massacre. In hopes of making a viral video they arm...",USA,N/A,27/100,27,3.1,568,tt3131050,movie,N/A,Appian Way Productions
tt3165632,1248,5th Passenger,2018,30 May 2018,89 min,"Sci-Fi, Thriller",Scotty Baker,"Scotty Baker, Morgan Lariah, David Henri Martin","Morgan Lariah, Manu Intiraymi, Doug Jones, Marina Sirtis","Five crew members are forced into an escape pod built for four after their starship is destroyed. Just as rescue seems imminent, an alien creature boards their craft and attacks them.",USA,N/A,,N/A,3.1,"1,222",tt3165632,movie,N/A,Epic Pictures
tt3201640,35844,Extinction,2018,27 Jul 2018,95 min,"Action, Drama, Sci-Fi, Thriller",Ben Young,"Spenser Cohen (screenplay by), Brad Kane (screenplay by), Spenser Cohen (story by)","Michael Peña, Lizzy Caplan, Amelia Crouch, Erica Tremblay","A father has a recurring dream of losing his family. His nightmare turns into reality when the planet is invaded by a force bent on destruction. Fighting for their lives, he comes to realize an unknown strength to keep them safe from harm.",USA,N/A,38%,40,5.8,"35,855",tt3201640,movie,N/A,Netflix
tt3203528,12475,Bad Samaritan,2018,04 May 2018,110 min,"Crime, Thriller",Dean Devlin,Brandon Boyce,"David Tennant, Robert Sheehan, Kerry Condon, Carlito Olivero",A pair of burglars stumble upon a woman being held captive in a home they intended to rob.,USA,N/A,53%,42,6.4,"11,838",tt3203528,movie,N/A,Electric Entertainment
tt3208026,5914,Black '47,2018,28 Sep 2018,100 min,"Action, Drama",Lance Daly,"Lance Daly, P.J. Dillon (story by), P.J. Dillon, Eugene O'Brien (additional material), Pierce Ryan (story by), Pierce Ryan","Hugo Weaving, James Frecheville, Stephen Rea, Freddie Fox","Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family. Despite ...","Ireland, Luxembourg",N/A,78%,65,6.9,"5,756",tt3208026,movie,N/A,IFC Films
